frequency_GHz,phase_Cy0p7_deg_unwrapped,phase_Cy2p5_deg_unwrapped,signed_phase_diff_deg_2p5_minus_0p7,abs_phase_diff_deg,error_to_180_deg,magnitude_Cy0p7_dB,magnitude_Cy2p5_dB
8.718,-485.214309303,-498.432162833,-13.2178535293,13.2178535293,166.782146471,-0.302221043574,-0.223106235512
8.71875,-485.252774346,-498.469139778,-13.2163654317,13.2163654317,166.783634568,-0.302197404611,-0.223109816613
8.724,-485.522048134,-498.727978395,-13.2059302617,13.2059302617,166.794069738,-0.302033021198,-0.223134884325
8.73,-485.829829997,-499.023931011,-13.194101014,13.194101014,166.805898986,-0.301847480046,-0.223164573967
8.736,-486.137656136,-499.320021232,-13.1823650961,13.1823650961,166.817634904,-0.301664406317,-0.223195300255
8.742,-486.445527785,-499.616249605,-13.1707218205,13.1707218205,166.829278179,-0.301483786315,-0.223227059023
8.748,-486.753446175,-499.912616678,-13.1591705028,13.1591705028,166.840829497,-0.301305606445,-0.223259846118
8.754,-487.061412533,-500.209122994,-13.1477104608,13.1477104608,166.852289539,-0.301129853215,-0.223293657403
8.76,-487.369428079,-500.505769094,-13.1363410151,13.1363410151,166.863658985,-0.300956513235,-0.223328488751
8.766,-487.677494029,-500.802555517,-13.1250614884,13.1250614884,166.874938512,-0.300785573214,-0.223364336051
8.772,-487.985611594,-501.0994828,-13.1138712059,13.1138712059,166.886128794,-0.300617019961,-0.223401195205
8.778,-488.293781981,-501.396551476,-13.102769495,13.102769495,166.897230505,-0.30045084038,-0.223439062126
8.784,-488.602006392,-501.693762077,-13.0917556849,13.0917556849,166.908244315,-0.300287021471,-0.223477932739
8.79,-488.910286025,-501.991115132,-13.0808291071,13.0808291071,166.919170893,-0.300125550328,-0.223517802983
8.796,-489.218622071,-502.288611166,-13.0699890947,13.0699890947,166.930010905,-0.299966414135,-0.223558668806
8.802,-489.527015721,-502.586250704,-13.0592349826,13.0592349826,166.940765017,-0.299809600172,-0.223600526169
8.808,-489.835468159,-502.884034266,-13.0485661073,13.0485661073,166.951433893,-0.299655095811,-0.223643371042
8.8125,-490.066846777,-503.107480345,-13.0406335683,13.0406335683,166.959366432,-0.299540725677,-0.223676242315
8.814,-490.143980565,-503.181962372,-13.0379818066,13.0379818066,166.962018193,-0.299502888525,-0.223687199406
8.82,-490.452554117,-503.480035536,-13.0274814197,13.0274814197,166.97251858,-0.299352965891,-0.223732007252
8.826,-490.761189987,-503.778254273,-13.0170642868,13.0170642868,166.982935713,-0.299205315604,-0.223777790582
8.832,-491.069889345,-504.076619094,-13.0067297491,13.0067297491,166.993270251,-0.299059925492,-0.223824545405
8.838,-491.378653357,-504.375130505,-12.9964771485,12.9964771485,167.003522852,-0.298916783542,-0.223872267741
8.844,-491.687483186,-504.673789014,-12.9863058274,12.9863058274,167.013694173,-0.298775877928,-0.223920953617
8.85,-491.996379992,-504.972595121,-12.9762151292,12.9762151292,167.023784871,-0.298637197052,-0.223970599069
8.856,-492.305344931,-505.271549328,-12.9662043971,12.9662043971,167.033795603,-0.298500729598,-0.224021200142
8.862,-492.614379156,-505.570652132,-12.9562729755,12.9562729755,167.043727025,-0.298366464584,-0.224072752886
8.868,-492.923483817,-505.869904026,-12.946420209,12.946420209,167.053579791,-0.29823439143,-0.224125253361
8.874,-493.23266006,-506.169305504,-12.9366454436,12.9366454436,167.063354556,-0.29810450002,-0.224178697633
8.88,-493.541909027,-506.468857054,-12.926948027,12.926948027,167.073051973,-0.297976780749,-0.224233081774
8.886,-493.851231852,-506.768559162,-12.9173273091,12.9173273091,167.082672691,-0.297851224548,-0.224288401863
8.892,-494.160629668,-507.068412311,-12.9077826434,12.9077826434,167.092217357,-0.297727822868,-0.224344653984
8.898,-494.470103595,-507.368416983,-12.8983133876,12.8983133876,167.101686612,-0.297606567605,-0.224401834229
8.904,-494.77965475,-507.668573655,-12.8889189048,12.8889189048,167.111081095,-0.297487450953,-0.224459938692
8.91,-495.089284237,-507.968882801,-12.8795985639,12.8795985639,167.120401436,-0.297370465204,-0.224518963474
8.916,-495.398993155,-508.269344895,-12.8703517397,12.8703517397,167.12964826,-0.297255602492,-0.224578904682
8.922,-495.708782592,-508.569960405,-12.8611778123,12.8611778123,167.138822188,-0.297142854536,-0.224639758423
8.928,-496.018653631,-508.870729796,-12.8520761657,12.8520761657,167.147923834,-0.297032212424,-0.224701520813
8.934,-496.328607347,-509.171653534,-12.8430461865,12.8430461865,167.156953814,-0.296923666467,-0.224764187969
8.94,-496.638644815,-509.472732076,-12.8340872613,12.8340872613,167.165912739,-0.296817206177,-0.224827756011
8.946,-496.948767107,-509.773965882,-12.8251987754,12.8251987754,167.174801225,-0.296712820341,-0.224892221064
8.952,-497.258975294,-510.075355405,-12.8163801109,12.8163801109,167.183619889,-0.296610497197,-0.224957579255
8.958,-497.56927045,-510.376901096,-12.8076306461,12.8076306461,167.192369354,-0.296510224652,-0.225023826712
8.964,-497.879653649,-510.678603404,-12.7989497551,12.7989497551,167.201050245,-0.296411990507,-0.225090959567
8.97,-498.190125966,-510.980462774,-12.7903368081,12.7903368081,167.209663192,-0.296315782663,-0.225158973953
8.976,-498.500688476,-511.282479647,-12.7817911718,12.7817911718,167.218208828,-0.296221589269,-0.225227866006
8.982,-498.811342253,-511.584654463,-12.7733122105,12.7733122105,167.226687789,-0.296129398821,-0.225297631861
8.988,-499.122088371,-511.886987658,-12.7648992864,12.7648992864,167.235100714,-0.296039200214,-0.225368267655
8.994,-499.432927903,-512.189479663,-12.7565517605,12.7565517605,167.24344824,-0.295950982743,-0.225439769527
9,-499.743861915,-512.492130909,-12.7482689933,12.7482689933,167.251731007,-0.29586473609,-0.225512133614
